,Real,Predicted
2017-03-31,92070.0,81812.086
2017-04-30,93347.99999999999,83302.54
2017-05-31,94177.0,84758.5
2017-06-30,96041.0,85859.28
2017-07-31,97961.0,86668.875
2017-08-31,101225.0,87515.42
2017-09-30,105035.0,88834.97
2017-10-31,108471.99999999999,90426.29
2017-11-30,110607.0,92479.65
2017-12-31,112277.0,94453.305
2018-01-31,113201.00000000001,95967.35
2018-02-28,113805.0,96915.43
2018-03-31,115032.0,97573.27
2018-04-30,117332.0,97983.44
2018-05-31,121101.0,98428.35
2018-06-30,123042.00000000001,99236.55
2018-07-31,125666.00000000001,100405.62
2018-08-31,126905.0,101683.38
2018-09-30,127756.0,102484.805
2018-10-31,127508.99999999999,103252.836
2018-11-30,128796.00000000001,103612.664
2018-12-31,129868.0,103815.336
2019-01-31,131540.0,103918.43
2019-02-28,133202.0,104349.13
2019-03-31,135765.0,104777.93
2019-04-30,136929.0,105338.375
2019-05-31,136798.0,105918.46
2019-06-30,137007.0,106506.08
2019-07-31,137250.0,106720.055
2019-08-31,137631.0,106717.31
2019-09-30,138154.0,106783.85
2019-10-31,139561.0,106870.15
2019-11-30,140426.0,107011.11
2019-12-31,141465.0,107231.02
2020-01-31,142242.0,107568.164
2020-02-29,143074.0,107810.13
