,Real,Predicted Rent
2019-05,1325.0,1270.393
2019-06,1381.5,1272.5857
2019-07,1386.5,1274.6086
2019-08,1384.0,1276.5698
2019-09,1387.5,1278.4915
2019-10,1349.9999999999998,1280.4922
2019-11,1225.0,1282.5397
2019-12,1200.0,1284.6207
