,Real,Predicted
2017-04-30,226437.0,216769.92
2017-05-31,228343.0,218097.4
2017-06-30,230348.0,219372.94
2017-07-31,231700.0,220466.53
2017-08-31,232839.0,221496.61
2017-09-30,233447.0,222538.12
2017-10-31,235069.0,223535.58
2017-11-30,236752.99999999997,224406.67
2017-12-31,238588.0,225154.62
2018-01-31,240220.99999999997,225736.72
2018-02-28,242244.0,226283.95
2018-03-31,244340.0,226860.4
2018-04-30,245929.0,227607.8
2018-05-31,247113.0,228353.67
2018-06-30,248302.99999999997,229090.66
2018-07-31,249971.0,229790.14
2018-08-31,251463.0,230483.6
2018-09-30,253546.00000000003,231092.05
2018-10-31,253588.99999999997,231584.4
2018-11-30,254232.00000000003,232031.03
2018-12-31,253946.0,232493.14
2019-01-31,255224.0,232967.83
2019-02-28,255850.00000000003,233362.33
2019-03-31,256549.0,233668.88
2019-04-30,256997.0,233756.39
2019-05-31,257273.0,233899.8
2019-06-30,257398.99999999997,234025.97
2019-07-31,257581.00000000003,234280.5
2019-08-31,257749.0,234442.14
2019-09-30,257763.99999999997,234579.4
2019-10-31,258746.0,234666.23
2019-11-30,259168.0,234723.17
2019-12-31,260002.00000000003,234771.19
2020-01-31,259770.99999999997,234835.03
2020-02-29,259853.0,234918.03
