,Real,Predicted
2017-06-30,98563.0,97995.54
2017-07-31,99427.0,98768.26
2017-08-31,100853.0,99575.48
2017-09-30,102400.0,100477.336
2017-10-31,104271.0,101443.88
2017-11-30,105809.0,102495.58
2017-12-31,107214.0,103631.26
2018-01-31,108034.0,104828.19
2018-02-28,108245.0,106025.58
2018-03-31,108172.0,107146.13
2018-04-30,108939.0,108161.37
2018-05-31,109710.0,109119.64
2018-06-30,110854.0,110041.78
2018-07-31,111690.0,110912.52
2018-08-31,112816.0,111732.75
2018-09-30,113516.99999999999,112468.65
2018-10-31,114047.0,113118.49
2018-11-30,114768.00000000001,113665.34
2018-12-31,115609.99999999999,114139.77
2019-01-31,117061.0,114557.805
2019-02-28,118575.0,114968.35
2019-03-31,119949.00000000001,115415.79
2019-04-30,120563.99999999999,115916.53
2019-05-31,121179.0,116412.01
2019-06-30,121454.00000000001,116896.49
2019-07-31,122133.0,117343.34
2019-08-31,122353.0,117768.37
2019-09-30,122724.0,118154.18
2019-10-31,123072.0,118521.9
2019-11-30,123428.0,118878.484
2019-12-31,123697.99999999999,119212.97
2020-01-31,123596.0,119518.5
2020-02-29,123556.00000000001,119765.445
