,Real,Predicted
2017-06-30,100124.0,97241.11
2017-07-31,100992.0,97886.016
2017-08-31,102033.0,98505.1
2017-09-30,103303.0,99118.836
2017-10-31,104270.0,99759.99
2017-11-30,105285.00000000001,100404.31
2017-12-31,106236.00000000001,101055.195
2018-01-31,107090.0,101659.27
2018-02-28,107166.0,102223.14
2018-03-31,107129.0,102720.78
2018-04-30,107842.0,103155.76
2018-05-31,109080.00000000001,103565.98
2018-06-30,110111.0,103973.766
2018-07-31,110690.99999999999,104379.37
2018-08-31,111418.0,104758.63
2018-09-30,112360.0,105103.805
2018-10-31,112773.00000000001,105405.5
2018-11-30,113512.00000000001,105681.71
2018-12-31,113973.0,105931.21
2019-01-31,115362.00000000001,106157.26
2019-02-28,116549.99999999999,106367.4
2019-03-31,118144.99999999999,106601.77
2019-04-30,118932.0,106868.49
2019-05-31,119625.00000000001,107132.47
2019-06-30,120236.00000000001,107370.05
2019-07-31,121175.99999999999,107589.734
2019-08-31,121916.00000000001,107810.375
2019-09-30,122386.0,108025.664
2019-10-31,123370.0,108225.96
2019-11-30,124026.0,108431.55
2019-12-31,124762.0,108630.664
2020-01-31,124743.00000000001,108833.76
2020-02-29,125185.00000000001,109009.28
