,Real,Predicted
2017-04-30,140903.0,136936.12
2017-05-31,142342.0,138126.62
2017-06-30,143446.0,139130.8
2017-07-31,144331.0,139836.36
2017-08-31,145144.0,140273.55
2017-09-30,144994.0,140790.4
2017-10-31,145216.0,141360.89
2017-11-30,146063.0,142020.36
2017-12-31,148098.0,142506.27
2018-01-31,150422.0,142889.53
2018-02-28,152594.0,143238.86
2018-03-31,154829.0,143605.53
2018-04-30,156753.0,144278.11
2018-05-31,158400.0,145248.2
2018-06-30,160376.0,146423.11
2018-07-31,162514.0,147561.58
2018-08-31,164578.0,148600.78
2018-09-30,166884.0,149566.2
2018-10-31,167863.0,150443.4
2018-11-30,169827.0,151284.17
2018-12-31,171030.0,152141.67
2019-01-31,173307.0,152957.17
2019-02-28,174764.0,153696.44
2019-03-31,176157.0,154361.38
2019-04-30,177289.0,154895.31
2019-05-31,178200.0,155504.02
2019-06-30,178871.0,156035.64
2019-07-31,179664.0,156594.7
2019-08-31,180267.0,157006.16
2019-09-30,181211.0,157359.58
2019-10-31,182850.0,157646.5
2019-11-30,183271.0,157893.02
2019-12-31,183421.0,158123.8
2020-01-31,182480.0,158367.0
2020-02-29,182494.0,158600.67
