,Real,Predicted
2017-06-30,89254.0,88145.6
2017-07-31,90254.0,88421.44
2017-08-31,91342.0,88698.6
2017-09-30,92189.0,88979.33
2017-10-31,92187.0,89322.81
2017-11-30,92028.0,89702.64
2017-12-31,92947.0,90091.336
2018-01-31,94234.0,90465.055
2018-02-28,95000.0,90819.22
2018-03-31,95051.0,91187.74
2018-04-30,95579.0,91547.93
2018-05-31,96940.0,91900.08
2018-06-30,98258.0,92231.37
2018-07-31,99399.0,92556.75
2018-08-31,100164.0,92863.97
2018-09-30,101517.0,93150.14
2018-10-31,103239.0,93432.0
2018-11-30,105099.0,93748.57
2018-12-31,106666.0,94103.695
2019-01-31,107967.0,94451.52
2019-02-28,109616.0,94777.86
2019-03-31,111135.0,95102.62
2019-04-30,112178.0,95444.71
2019-05-31,112788.0,95781.23
2019-06-30,113641.0,96084.43
2019-07-31,114380.0,96358.2
2019-08-31,115388.99999999999,96608.34
2019-09-30,116293.0,96845.56
2019-10-31,117387.99999999999,97058.16
2019-11-30,118433.0,97242.7
2019-12-31,119022.00000000001,97400.23
2020-01-31,119590.0,97537.05
2020-02-29,120314.99999999999,97658.914
