,Real,Predicted
2017-04-30,321931.0,321662.1
2017-05-31,324149.0,322668.97
2017-06-30,325848.0,323626.9
2017-07-31,326990.0,324292.1
2017-08-31,327373.0,324836.84
2017-09-30,327817.0,325545.44
2017-10-31,328761.99999999994,326382.6
2017-11-30,330383.0,327179.16
2017-12-31,332387.0,327734.94
2018-01-31,334180.0,328117.16
2018-02-28,335699.99999999994,328437.56
2018-03-31,336536.0,328892.88
2018-04-30,337279.0,329526.47
2018-05-31,337495.0,330269.75
2018-06-30,338477.0,330983.8
2018-07-31,340133.0,331555.06
2018-08-31,342144.99999999994,331979.03
2018-09-30,344514.0,332275.5
2018-10-31,345476.0,332572.28
2018-11-30,346976.0,332921.28
2018-12-31,347104.0,333469.8
2019-01-31,348193.00000000006,334126.16
2019-02-28,349302.0,334770.38
2019-03-31,351658.0,335313.22
2019-04-30,352779.0,335646.2
2019-05-31,353900.99999999994,335983.5
2019-06-30,354351.0,336234.25
2019-07-31,355452.0,336647.2
2019-08-31,356683.0,337096.4
2019-09-30,357867.0,337581.7
2019-10-31,359985.0,337880.2
2019-11-30,361420.0,338149.56
2019-12-31,363716.99999999994,338395.5
2020-01-31,365693.99999999994,338739.5
2020-02-29,368196.0,339120.2
