,Real,Predicted
2017-03-31,118276.0,117475.43
2017-04-30,118079.0,117607.81
2017-05-31,117894.0,117840.89
2017-06-30,118687.0,117800.24
2017-07-31,120321.99999999999,117724.33
2017-08-31,122064.00000000001,117856.17
2017-09-30,122985.0,118482.44
2017-10-31,123534.0,119321.8
2017-11-30,123878.0,119997.22
2017-12-31,124952.0,120337.18
2018-01-31,126105.0,120552.88
2018-02-28,126746.0,120777.71
2018-03-31,127455.0,121172.96
2018-04-30,127687.0,121518.586
2018-05-31,128206.0,121725.23
2018-06-30,128482.0,121908.32
2018-07-31,128146.0,121999.31
2018-08-31,128009.0,122123.34
2018-09-30,127735.0,122156.695
2018-10-31,127903.0,122072.68
2018-11-30,128601.0,122027.12
2018-12-31,128888.00000000001,121990.38
2019-01-31,129285.0,122078.28
2019-02-28,129402.0,122247.88
2019-03-31,129934.00000000001,122332.734
2019-04-30,130928.99999999999,122425.92
2019-05-31,131370.0,122493.25
2019-06-30,131841.0,122656.63
2019-07-31,132320.0,122867.14
2019-08-31,132569.0,122973.79
2019-09-30,133194.0,123080.48
2019-10-31,133599.0,123178.57
2019-11-30,133697.0,123251.54
2019-12-31,133814.0,123369.92
2020-01-31,133811.0,123438.3
2020-02-29,134118.0,123458.23
