,Real,Predicted
2017-06-30,107789.0,105107.555
2017-07-31,107627.0,105861.81
2017-08-31,107498.0,106524.23
2017-09-30,106436.0,107109.59
2017-10-31,106131.0,107615.5
2017-11-30,105924.0,108016.99
2017-12-31,106839.00000000001,108314.02
2018-01-31,107570.0,108542.055
2018-02-28,108003.0,108718.17
2018-03-31,107619.0,108887.87
2018-04-30,107192.99999999999,109003.62
2018-05-31,107196.0,109058.12
2018-06-30,108030.0,109045.74
2018-07-31,109281.00000000001,108995.625
2018-08-31,110841.99999999999,108980.555
2018-09-30,112031.0,109012.86
2018-10-31,112946.00000000001,109182.41
2018-11-30,113352.0,109427.94
2018-12-31,114497.0,109738.42
2019-01-31,116048.0,110024.25
2019-02-28,118153.00000000001,110308.45
2019-03-31,119773.0,110624.055
2019-04-30,121104.00000000001,111035.195
2019-05-31,122335.00000000001,111536.57
2019-06-30,122951.99999999999,112087.055
2019-07-31,123526.00000000001,112621.53
2019-08-31,123791.99999999999,113111.47
2019-09-30,124861.0,113539.4
2019-10-31,125668.99999999999,113932.5
2019-11-30,126817.0,114308.2
2019-12-31,126739.00000000001,114693.59
2020-01-31,126353.0,115048.05
2020-02-29,125649.00000000001,115352.13
