,Real,Predicted
2017-04-30,195779.0,191519.56
2017-05-31,197555.0,192798.45
2017-06-30,199340.0,194096.6
2017-07-31,200560.0,195383.45
2017-08-31,201733.0,196702.38
2017-09-30,201574.0,197999.39
2017-10-31,202433.0,199162.11
2017-11-30,203417.0,200110.5
2017-12-31,205586.0,200877.06
2018-01-31,207520.0,201460.02
2018-02-28,209532.0,201993.45
2018-03-31,211786.0,202515.78
2018-04-30,213850.0,203362.28
2018-05-31,215895.0,204365.73
2018-06-30,218057.0,205526.33
2018-07-31,220315.0,206619.8
2018-08-31,222165.0,207697.2
2018-09-30,224787.0,208744.75
2018-10-31,226044.0,209727.36
2018-11-30,227990.0,210668.62
2018-12-31,228952.99999999997,211572.95
2019-01-31,231078.99999999997,212407.19
2019-02-28,232503.00000000003,213153.7
2019-03-31,233784.0,213863.53
2019-04-30,234700.0,214408.12
2019-05-31,235316.00000000003,214968.06
2019-06-30,235771.99999999997,215436.64
2019-07-31,236465.00000000003,215936.39
2019-08-31,237304.0,216298.02
2019-09-30,238233.0,216589.94
2019-10-31,239604.99999999997,216816.06
2019-11-30,240252.0,217017.44
2019-12-31,240856.99999999997,217230.16
2020-01-31,240607.00000000003,217481.16
2020-02-29,240755.0,217740.55
