,Real,Predicted
2017-06-30,242531.99999999997,234097.28
2017-07-31,243254.99999999997,235075.38
2017-08-31,243386.0,236062.66
2017-09-30,243960.99999999997,237006.7
2017-10-31,244566.0,237897.14
2017-11-30,245345.00000000003,238733.02
2017-12-31,245944.0,239529.3
2018-01-31,246731.00000000003,240273.92
2018-02-28,247412.0,240952.08
2018-03-31,248063.0,241495.0
2018-04-30,248792.00000000003,241916.31
2018-05-31,249533.99999999997,242260.05
2018-06-30,250447.00000000003,242559.55
2018-07-31,251319.00000000003,242836.9
2018-08-31,252031.0,243101.05
2018-09-30,252299.00000000003,243405.02
2018-10-31,252501.00000000003,243711.05
2018-11-30,252631.0,244015.95
2018-12-31,252953.0,244303.81
2019-01-31,253208.0,244588.12
2019-02-28,253640.0,244852.28
2019-03-31,254513.0,245103.22
2019-04-30,255685.0,245343.66
2019-05-31,257001.0,245568.78
2019-06-30,258066.0,245778.8
2019-07-31,259074.0,245961.38
2019-08-31,260367.0,246119.22
2019-09-30,261690.99999999997,246264.72
2019-10-31,262948.0,246430.81
2019-11-30,264124.0,246625.97
2019-12-31,265139.0,246859.14
2020-01-31,266023.0,247121.17
2020-02-29,266611.0,247419.1
