,Real,Predicted
2017-04-30,806012.0,798737.06
2017-05-31,808717.0,800454.56
2017-06-30,812608.0,802533.2
2017-07-31,816069.0000000001,804189.3
2017-08-31,818013.0,805655.06
2017-09-30,818859.0,807099.4
2017-10-31,822855.0,808618.25
2017-11-30,827106.0,810299.6
2017-12-31,831820.0,811994.75
2018-01-31,835509.0,813454.6
2018-02-28,838992.0,814771.2
2018-03-31,843466.0,816311.5
2018-04-30,847045.0,818390.8
2018-05-31,850341.0,820428.5
2018-06-30,851735.0,822359.0
2018-07-31,853588.0000000001,824050.25
2018-08-31,855495.0,825654.75
2018-09-30,860007.0,827172.8
2018-10-31,858611.0,828390.2
2018-11-30,859945.0,829367.9
2018-12-31,858733.0,830100.7
2019-01-31,862821.0,830871.5
2019-02-28,863250.0,831613.75
2019-03-31,863985.0,832263.44
2019-04-30,864069.0,832301.25
2019-05-31,864491.0,832681.4
2019-06-30,864730.0,833002.44
2019-07-31,865536.0,833699.94
2019-08-31,866185.0,833872.06
2019-09-30,866124.0,834045.6
2019-10-31,868675.0,834161.56
2019-11-30,869040.0,834345.2
2019-12-31,870110.0,834557.75
2020-01-31,867779.0,834848.4
2020-02-29,868399.0,835115.1
