,Real,Predicted
2017-03-31,131363.0,129519.84
2017-04-30,132165.0,129613.39
2017-05-31,132957.0,129700.56
2017-06-30,133499.0,129789.13
2017-07-31,133957.0,129850.98
2017-08-31,134356.0,129903.89
2017-09-30,134385.0,129950.41
2017-10-31,134362.0,129953.805
2017-11-30,134310.0,129951.12
2017-12-31,133671.0,129945.03
2018-01-31,132734.0,129870.78
2018-02-28,132141.0,129763.96
2018-03-31,131571.0,129697.92
2018-04-30,131082.0,129635.73
2018-05-31,130249.0,129583.51
2018-06-30,129572.0,129497.17
2018-07-31,129327.00000000001,129429.65
2018-08-31,129290.0,129405.82
2018-09-30,129693.0,129402.26
2018-10-31,130909.0,129441.53
2018-11-30,132458.0,129565.3
2018-12-31,134067.0,129733.06
2019-01-31,134920.0,129916.68
2019-02-28,135151.0,130016.734
2019-03-31,135315.0,130044.06
2019-04-30,135799.0,130063.51
2019-05-31,136764.0,130121.08
2019-06-30,137924.0,130236.36
2019-07-31,138605.0,130374.93
2019-08-31,139082.0,130455.82
2019-09-30,139276.0,130512.12
2019-10-31,138797.0,130534.914
2019-11-30,138137.0,130478.52
2019-12-31,137682.0,130400.28
2020-01-31,137900.0,130346.08
2020-02-29,138394.0,130372.08
