,Real,Predicted
2017-03-31,183017.0,179718.81
2017-04-30,183814.0,180262.44
2017-05-31,184542.0,180876.19
2017-06-30,185143.0,181526.31
2017-07-31,185866.99999999997,182111.48
2017-08-31,186552.0,182637.61
2017-09-30,187231.0,183124.2
2017-10-31,187607.0,183652.83
2017-11-30,188154.0,184136.97
2017-12-31,188953.00000000003,184559.22
2018-01-31,190071.0,184894.4
2018-02-28,191200.0,185374.48
2018-03-31,192300.0,186024.5
2018-04-30,193529.00000000003,186800.75
2018-05-31,194896.00000000003,187567.67
2018-06-30,196316.0,188338.83
2018-07-31,197421.99999999997,189173.83
2018-08-31,198467.0,190037.56
2018-09-30,199043.0,190842.6
2018-10-31,199733.0,191477.12
2018-11-30,200434.0,192003.19
2018-12-31,201351.0,192365.52
2019-01-31,202116.0,192776.55
2019-02-28,202725.0,193214.0
2019-03-31,203459.0,193692.27
2019-04-30,204799.99999999997,194090.03
2019-05-31,206289.99999999997,194470.23
2019-06-30,207779.0,194983.69
2019-07-31,208900.0,195713.25
2019-08-31,210055.00000000003,196459.23
2019-09-30,211462.0,197136.11
2019-10-31,212721.00000000003,197692.42
2019-11-30,213750.0,198274.14
2019-12-31,214323.0,198893.02
2020-01-31,214714.0,199412.02
2020-02-29,215074.0,199794.45
