,Real,Predicted
2017-06-30,109482.0,105957.47
2017-07-31,112107.99999999999,106709.625
2017-08-31,114470.0,107487.9
2017-09-30,116478.0,108341.48
2017-10-31,117414.0,109276.3
2017-11-30,117458.0,110229.92
2017-12-31,117840.0,111166.2
2018-01-31,119289.99999999999,112103.06
2018-02-28,119671.0,113062.75
2018-03-31,119820.0,113942.63
2018-04-30,118353.0,114723.03
2018-05-31,118948.0,115386.87
2018-06-30,118693.0,115982.91
2018-07-31,118391.0,116447.24
2018-08-31,118818.0,116759.8
2018-09-30,118896.0,116955.24
2018-10-31,119759.0,117057.69
2018-11-30,119619.0,117129.586
2018-12-31,119376.0,117206.695
2019-01-31,118117.0,117268.92
2019-02-28,117268.0,117252.7
2019-03-31,118069.0,117205.086
2019-04-30,119831.0,117148.414
2019-05-31,120453.0,117173.19
2019-06-30,119695.0,117180.695
2019-07-31,119361.0,117201.36
2019-08-31,118662.0,117238.16
2019-09-30,118400.0,117250.14
2019-10-31,117918.0,117252.805
2019-11-30,118546.0,117204.625
2019-12-31,119103.0,117160.98
2020-01-31,119949.0,117132.94
2020-02-29,120664.0,117178.3
