,Real,Predicted Rent
2019-03,1350.0,1225.051
2019-04,1350.0,1226.1522
2019-05,1325.0,1227.2795
2019-06,1381.5,1228.455
2019-07,1386.5,1229.57
2019-08,1384.0,1230.742
2019-09,1387.5,1232.1252
2019-10,1350.0,1233.723
2019-11,1225.0,1235.2327
2019-12,1200.0,1236.5613
