,Real,Predicted
2017-03-31,240631.0,233002.48
2017-04-30,241804.0,233815.45
2017-05-31,243144.0,234704.33
2017-06-30,244285.0,235500.5
2017-07-31,245673.0,236084.44
2017-08-31,247324.0,236686.1
2017-09-30,248240.0,237245.25
2017-10-31,249118.00000000003,237870.95
2017-11-30,250226.0,238471.1
2017-12-31,252203.0,238849.73
2018-01-31,253599.99999999997,239252.95
2018-02-28,254677.0,239780.47
2018-03-31,256080.00000000003,240454.53
2018-04-30,258086.00000000003,240936.31
2018-05-31,260119.0,241365.58
2018-06-30,262173.0,241911.02
2018-07-31,264373.0,242577.31
2018-08-31,265954.0,243224.83
2018-09-30,266113.0,243850.02
2018-10-31,265777.0,244417.03
2018-11-30,266402.0,244741.86
2018-12-31,267709.0,244760.44
2019-01-31,269725.0,244751.98
2019-02-28,271099.0,244986.66
2019-03-31,271928.0,245382.62
2019-04-30,272148.0,245853.69
2019-05-31,272179.0,246155.42
2019-06-30,272752.0,246317.47
2019-07-31,272884.0,246365.31
2019-08-31,273319.0,246403.98
2019-09-30,275204.0,246517.89
2019-10-31,277422.0,246586.39
2019-11-30,278860.0,246787.45
2019-12-31,279338.0,247237.27
2020-01-31,279455.0,247677.31
2020-02-29,280155.0,247931.4
