,Real,Predicted
2017-06-30,132694.0,128649.43
2017-07-31,133341.0,128969.22
2017-08-31,133881.0,129267.35
2017-09-30,134177.0,129541.15
2017-10-31,134628.0,129816.11
2017-11-30,135063.0,130086.375
2017-12-31,135905.0,130349.07
2018-01-31,136804.0,130580.46
2018-02-28,138116.0,130785.26
2018-03-31,139193.0,130999.12
2018-04-30,140318.0,131212.36
2018-05-31,141482.0,131418.36
2018-06-30,142804.0,131605.45
2018-07-31,143914.0,131789.06
2018-08-31,144903.0,131974.52
2018-09-30,145884.0,132165.77
2018-10-31,146917.0,132371.52
2018-11-30,147761.0,132585.8
2018-12-31,148519.0,132808.25
2019-01-31,149218.0,133024.69
2019-02-28,150340.0,133233.27
2019-03-31,151387.0,133422.97
2019-04-30,151906.0,133601.98
2019-05-31,152016.0,133768.27
2019-06-30,152161.0,133919.64
2019-07-31,152755.0,134051.44
2019-08-31,153490.0,134170.06
2019-09-30,154477.0,134279.22
2019-10-31,155339.0,134380.17
2019-11-30,156365.0,134471.75
2019-12-31,157161.0,134559.03
2020-01-31,158018.0,134643.81
2020-02-29,158518.0,134727.77
