,Real,Predicted
2017-06-30,272737.0,266991.34
2017-07-31,274970.0,267798.9
2017-08-31,276968.0,268706.06
2017-09-30,278408.0,269645.44
2017-10-31,277671.0,270586.1
2017-11-30,276510.0,271455.1
2017-12-31,274999.0,272177.78
2018-01-31,276041.0,272722.22
2018-02-28,277414.0,273159.22
2018-03-31,279132.0,273610.0
2018-04-30,280203.0,274096.22
2018-05-31,280970.0,274585.0
2018-06-30,282002.0,275013.56
2018-07-31,283388.0,275350.6
2018-08-31,284153.0,275616.7
2018-09-30,284639.0,275834.28
2018-10-31,284696.0,276036.88
2018-11-30,284585.0,276320.06
2018-12-31,284592.0,276686.28
2019-01-31,284770.0,277128.72
2019-02-28,285839.0,277521.84
2019-03-31,286584.0,277856.12
2019-04-30,287228.0,278125.72
2019-05-31,288029.0,278363.84
2019-06-30,288023.0,278586.56
2019-07-31,287779.0,278782.47
2019-08-31,287894.0,278935.75
2019-09-30,288324.0,279069.88
2019-10-31,289853.0,279196.6
2019-11-30,291474.0,279338.6
2019-12-31,293036.0,279510.22
2020-01-31,293396.0,279713.06
2020-02-29,293304.0,279939.03
