,Real,Predicted
2017-03-31,140489.0,139193.73
2017-04-30,140903.0,140445.55
2017-05-31,142342.0,140873.14
2017-06-30,143446.0,141384.0
2017-07-31,144331.0,142022.17
2017-08-31,145144.0,143129.94
2017-09-30,144994.0,143978.3
2017-10-31,145216.0,144629.72
2017-11-30,146063.0,145044.42
2017-12-31,148098.0,145054.14
2018-01-31,150422.0,145452.78
2018-02-28,152594.0,146430.81
2018-03-31,154829.0,148027.83
2018-04-30,156753.0,149672.47
2018-05-31,158400.0,151175.5
2018-06-30,160376.0,152583.23
2018-07-31,162514.0,153766.34
2018-08-31,164578.0,154845.31
2018-09-30,166884.0,156042.2
2018-10-31,167863.0,157251.75
2018-11-30,169827.0,158384.61
2018-12-31,171030.0,159419.48
2019-01-31,173307.0,160043.52
2019-02-28,174764.0,160931.73
2019-03-31,176157.0,161634.31
2019-04-30,177289.0,162585.16
2019-05-31,178200.0,163226.88
2019-06-30,178871.0,163802.33
2019-07-31,179664.0,164258.17
2019-08-31,180267.0,164616.75
2019-09-30,181211.0,164905.38
2019-10-31,182850.0,165214.56
2019-11-30,183271.0,165503.1
2019-12-31,183421.0,165931.17
2020-01-31,182480.0,166443.66
2020-02-29,182494.0,166564.31
