,Real,Predicted
2017-03-31,318694.0,305275.1
2017-04-30,319942.0,305955.0
2017-05-31,322015.0,306901.12
2017-06-30,323540.0,308464.47
2017-07-31,324465.0,309607.62
2017-08-31,324647.99999999994,310298.03
2017-09-30,324916.0,310434.34
2017-10-31,325933.00000000006,310633.8
2017-11-30,327360.0,311388.97
2017-12-31,328856.0,312443.7
2018-01-31,330078.0,313543.06
2018-02-28,331088.0,314436.16
2018-03-31,332005.0,315170.84
2018-04-30,332773.0,315835.1
2018-05-31,333201.0,316389.4
2018-06-30,334256.0,316697.5
2018-07-31,336449.0,317454.38
2018-08-31,338882.99999999994,319015.97
2018-09-30,341602.0,320730.06
2018-10-31,342567.99999999994,322620.4
2018-11-30,344053.0,323285.62
2018-12-31,344176.0,324301.66
2019-01-31,345582.00000000006,324385.47
2019-02-28,347180.0,325339.3
2019-03-31,349806.0,326414.5
2019-04-30,350891.00000000006,328160.4
2019-05-31,351754.0,328874.06
2019-06-30,352067.0,329438.53
2019-07-31,352662.0,329642.53
2019-08-31,353440.0,330029.25
2019-09-30,354102.0,330532.84
2019-10-31,355769.0,330959.5
2019-11-30,356795.0,332026.3
2019-12-31,358797.0,332677.47
2020-01-31,360125.0,333936.03
2020-02-29,361766.00000000006,334762.12
