,Real,Predicted
2017-04-30,323725.0,326694.1
2017-05-31,324102.0,325842.66
2017-06-30,324412.0,324744.6
2017-07-31,325009.0,323765.53
2017-08-31,324452.0,323078.94
2017-09-30,323030.0,322765.5
2017-10-31,323461.0,322567.84
2017-11-30,325313.0,322673.1
2017-12-31,327610.0,322707.28
2018-01-31,329225.0,322715.1
2018-02-28,330800.0,322669.06
2018-03-31,332638.0,322907.25
2018-04-30,335368.0,323731.88
2018-05-31,337628.00000000006,324800.47
2018-06-30,340128.0,325829.1
2018-07-31,341876.0,326734.28
2018-08-31,343478.0,327660.25
2018-09-30,344209.0,328625.94
2018-10-31,344231.0,329582.72
2018-11-30,344789.0,330357.03
2018-12-31,345680.0,330997.44
2019-01-31,346350.0,331433.6
2019-02-28,347076.0,331742.06
2019-03-31,347356.0,331910.72
2019-04-30,348017.0,332044.62
2019-05-31,347731.0,332254.03
2019-06-30,347113.0,332470.72
2019-07-31,347104.0,332634.44
2019-08-31,347921.0,332756.38
2019-09-30,349448.0,332812.78
2019-10-31,350765.0,332855.44
2019-11-30,351378.0,332826.28
2019-12-31,351769.0,332860.16
2020-01-31,352644.0,333042.66
2020-02-29,353534.0,333335.47
