,Real,Predicted
2017-03-31,113096.99999999999,107713.4
2017-04-30,113086.0,107738.26
2017-05-31,113029.0,107729.97
2017-06-30,113343.0,107687.03
2017-07-31,113670.99999999999,107923.664
2017-08-31,114287.0,108171.13
2017-09-30,114554.99999999999,108636.586
2017-10-31,114455.0,108839.33
2017-11-30,114582.0,108763.664
2017-12-31,114602.99999999999,108859.76
2018-01-31,115146.0,108875.64
2018-02-28,115717.00000000001,109286.78
2018-03-31,116734.0,109719.45
2018-04-30,117769.0,110490.39
2018-05-31,118905.0,111274.52
2018-06-30,119921.0,112133.51
2018-07-31,121039.00000000001,112899.3
2018-08-31,122364.99999999999,113738.234
2018-09-30,123379.0,114726.77
2018-10-31,124198.0,115477.01
2018-11-30,124564.0,116078.81
2018-12-31,125135.0,116346.46
2019-01-31,125361.0,116762.336
2019-02-28,125796.99999999999,116926.35
2019-03-31,126358.99999999999,117241.78
2019-04-30,127505.0,117646.42
2019-05-31,128564.0,118464.36
2019-06-30,129460.0,119211.14
2019-07-31,129972.0,119835.78
2019-08-31,130346.0,120189.65
2019-09-30,131103.0,120446.69
2019-10-31,132167.0,120963.13
2019-11-30,133406.0,121680.15
2019-12-31,134408.0,122501.67
2020-01-31,135386.0,123155.164
2020-02-29,136127.0,123783.44
