,Real,Predicted
2017-06-30,185143.0,175184.78
2017-07-31,185866.99999999997,175448.42
2017-08-31,186552.0,175737.6
2017-09-30,187231.0,176062.44
2017-10-31,187607.0,176413.61
2017-11-30,188154.0,176764.62
2017-12-31,188953.00000000003,177115.5
2018-01-31,190071.0,177463.66
2018-02-28,191200.0,177808.92
2018-03-31,192300.0,178148.38
2018-04-30,193529.00000000003,178477.56
2018-05-31,194896.00000000003,178804.72
2018-06-30,196316.0,179138.1
2018-07-31,197421.99999999997,179488.48
2018-08-31,198467.0,179850.16
2018-09-30,199043.0,180225.27
2018-10-31,199733.0,180611.34
2018-11-30,200434.0,181021.14
2018-12-31,201351.0,181441.9
2019-01-31,202116.0,181858.58
2019-02-28,202725.0,182254.08
2019-03-31,203459.0,182627.11
2019-04-30,204799.99999999997,182978.84
2019-05-31,206289.99999999997,183305.89
2019-06-30,207779.0,183605.73
2019-07-31,208900.0,183879.86
2019-08-31,210055.00000000003,184143.86
2019-09-30,211462.0,184401.48
2019-10-31,212721.00000000003,184674.03
2019-11-30,213750.0,184957.23
2019-12-31,214323.0,185249.94
2020-01-31,214714.0,185541.12
2020-02-29,215074.0,185834.02
