,Real,Predicted
2017-03-31,97380.0,91832.2
2017-04-30,97511.0,91982.27
2017-05-31,97738.0,92065.99
2017-06-30,97789.0,92210.586
2017-07-31,97965.0,92242.99
2017-08-31,98072.0,92354.55
2017-09-30,98264.0,92422.17
2017-10-31,98260.99999999999,92543.18
2017-11-30,98299.99999999999,92541.3
2017-12-31,98429.0,92565.82
2018-01-31,98793.0,92646.8
2018-02-28,99232.0,92874.19
2018-03-31,99434.0,93146.164
2018-04-30,99702.0,93270.484
2018-05-31,100296.0,93434.62
2018-06-30,100960.0,93795.07
2018-07-31,101299.0,94192.51
2018-08-31,101623.00000000001,94393.16
2018-09-30,101855.0,94583.5
2018-10-31,102558.99999999999,94718.93
2018-11-30,102767.0,95125.48
2018-12-31,103192.00000000001,95244.31
2019-01-31,103436.99999999999,95485.305
2019-02-28,104090.0,95623.12
2019-03-31,104592.0,95986.47
2019-04-30,104750.99999999999,96261.87
2019-05-31,104701.0,96348.375
2019-06-30,104701.0,96321.2
2019-07-31,104937.0,96321.2
2019-08-31,105155.0,96449.15
2019-09-30,105502.0,96566.664
2019-10-31,105618.0,96752.375
2019-11-30,106083.0,96814.1
2019-12-31,106186.00000000001,97059.695
2020-01-31,106299.0,97113.695
2020-02-29,106161.0,97172.78
