,Real,Predicted
2017-03-31,71904.0,70071.74
2017-04-30,72120.0,70403.69
2017-05-31,73128.0,70636.53
2017-06-30,74571.0,70717.664
2017-07-31,75592.0,70992.59
2017-08-31,76612.0,71564.39
2017-09-30,76455.0,72176.266
2017-10-31,76301.0,72589.77
2017-11-30,75851.0,72858.71
2017-12-31,76832.0,72787.86
2018-01-31,77312.0,72720.38
2018-02-28,77631.0,72708.14
2018-03-31,78105.0,73036.73
2018-04-30,79194.0,73206.65
2018-05-31,80503.0,73357.375
2018-06-30,81839.0,73600.78
2018-07-31,82858.0,73995.21
2018-08-31,83564.0,74406.29
2018-09-30,84892.0,74766.555
2018-10-31,85899.0,75030.69
2018-11-30,87703.0,75254.734
2018-12-31,88240.0,75567.13
2019-01-31,89280.0,75831.22
2019-02-28,90700.0,76148.664
2019-03-31,91477.0,76285.47
2019-04-30,91681.0,76496.42
2019-05-31,90667.0,76717.695
2019-06-30,89700.0,76816.87
2019-07-31,89473.0,76799.6
2019-08-31,89197.0,76630.305
2019-09-30,88925.0,76487.78
2019-10-31,88889.0,76442.83
2019-11-30,88579.0,76392.64
2019-12-31,88475.0,76349.52
2020-01-31,88137.0,76330.59
2020-02-29,87601.0,76278.11
