,Real,Predicted
2017-03-31,603234.0,595411.7
2017-04-30,604805.0,596186.44
2017-05-31,607769.0,596146.5
2017-06-30,609765.0,596658.6
2017-07-31,610727.0,598033.44
2017-08-31,610290.0,599771.9
2017-09-30,609979.0,600804.1
2017-10-31,610790.0,601128.25
2017-11-30,613338.0,600920.3
2017-12-31,616504.0,601058.06
2018-01-31,619270.0,602025.8
2018-02-28,621473.0,603813.44
2018-03-31,622575.0,605731.7
2018-04-30,623822.0,607304.94
2018-05-31,624012.0,608447.2
2018-06-30,625298.0,609110.2
2018-07-31,627250.0,609699.6
2018-08-31,629682.0,610068.25
2018-09-30,633436.0,610998.2
2018-10-31,634809.0,612307.2
2018-11-30,637351.0,613891.8
2018-12-31,637377.0,615633.4
2019-01-31,639641.0,616531.75
2019-02-28,642203.0,617567.1
2019-03-31,647171.0,617998.3
2019-04-30,649001.0,619368.6
2019-05-31,650664.0,621046.2
2019-06-30,651076.0,623100.1
2019-07-31,653594.0,623967.6
2019-08-31,656345.0,624671.3
2019-09-30,658557.0,625222.2
2019-10-31,662236.0,626486.3
2019-11-30,664398.0,627780.3
2019-12-31,668111.0,629009.2
2020-01-31,670867.0,630545.0
2020-02-29,674438.0,631726.06
