,Real,Predicted
2017-06-30,113343.00000000001,111814.38
2017-07-31,113671.0,111811.3
2017-08-31,114287.0,111784.1
2017-09-30,114555.0,111772.67
2017-10-31,114455.00000000001,111770.25
2017-11-30,114582.00000000001,111784.24
2017-12-31,114603.0,111816.73
2018-01-31,115146.0,111850.21
2018-02-28,115717.00000000001,111890.46
2018-03-31,116734.00000000001,111933.71
2018-04-30,117769.0,111986.92
2018-05-31,118905.0,112055.37
2018-06-30,119920.99999999999,112144.91
2018-07-31,121039.0,112239.14
2018-08-31,122364.99999999999,112339.42
2018-09-30,123378.99999999999,112433.51
2018-10-31,124198.0,112539.77
2018-11-30,124564.0,112677.695
2018-12-31,125135.0,112837.48
2019-01-31,125361.0,113024.67
2019-02-28,125797.0,113215.82
2019-03-31,126359.0,113409.77
2019-04-30,127505.00000000001,113588.805
2019-05-31,128564.0,113753.64
2019-06-30,129460.0,113901.57
2019-07-31,129972.0,114037.32
2019-08-31,130346.00000000001,114157.35
2019-09-30,131103.0,114254.305
2019-10-31,132167.0,114337.445
2019-11-30,133406.0,114412.53
2019-12-31,134408.0,114493.29
2020-01-31,135386.0,114574.36
2020-02-29,136127.0,114666.14
