,Real,Predicted
2017-03-31,110026.0,96942.65
2017-04-30,110495.99999999999,97045.18
2017-05-31,110903.00000000001,97084.37
2017-06-30,111607.0,97118.24
2017-07-31,113084.0,97176.72
2017-08-31,114471.99999999999,97298.805
2017-09-30,115600.0,97412.69
2017-10-31,116611.0,97504.516
2017-11-30,117961.0,97586.2
2017-12-31,119210.0,97694.3
2018-01-31,120340.0,97793.195
2018-02-28,121147.00000000001,97881.695
2018-03-31,121733.99999999999,97944.29
2018-04-30,122504.0,97989.49
2018-05-31,123557.00000000001,98048.34
2018-06-30,124744.99999999999,98127.99
2018-07-31,125868.0,98216.664
2018-08-31,126640.99999999999,98299.27
2018-09-30,127599.99999999999,98355.44
2018-10-31,127851.00000000001,98424.3
2018-11-30,128611.00000000001,98442.164
2018-12-31,129429.00000000001,98495.89
2019-01-31,130341.0,98553.05
2019-02-28,131085.0,98615.96
2019-03-31,131893.0,98666.62
2019-04-30,132556.0,98720.98
2019-05-31,132850.0,98765.05
2019-06-30,133012.0,98784.44
2019-07-31,133240.0,98795.09
2019-08-31,133731.0,98810.016
2019-09-30,134084.0,98841.984
2019-10-31,135083.0,98864.805
2019-11-30,135601.0,98928.625
2019-12-31,136203.0,98961.29
2020-01-31,136772.0,98998.87
2020-02-29,137691.0,99034.02
