,Real,Predicted
2017-04-30,239721.0,232467.28
2017-05-31,241375.0,233230.05
2017-06-30,242778.0,233878.38
2017-07-31,243328.00000000003,234347.67
2017-08-31,243692.99999999997,234688.23
2017-09-30,244156.99999999997,235121.75
2017-10-31,245233.99999999997,235661.86
2017-11-30,246085.0,236190.06
2017-12-31,247051.0,236573.9
2018-01-31,247890.00000000003,236827.0
2018-02-28,248814.0,237097.2
2018-03-31,249674.99999999997,237435.75
2018-04-30,250269.99999999997,237844.88
2018-05-31,250556.00000000003,238216.16
2018-06-30,251009.0,238579.55
2018-07-31,252455.0,238906.14
2018-08-31,254088.0,239217.67
2018-09-30,255842.99999999997,239500.73
2018-10-31,256302.0,239769.81
2018-11-30,257525.0,240073.05
2018-12-31,257700.99999999997,240491.89
2019-01-31,259042.0,241024.5
2019-02-28,260318.00000000003,241519.7
2019-03-31,262587.0,241931.0
2019-04-30,263312.0,242222.89
2019-05-31,263883.0,242590.73
2019-06-30,264106.0,242922.08
2019-07-31,264684.0,243388.6
2019-08-31,265207.0,243826.97
2019-09-30,265589.0,244232.48
2019-10-31,266687.0,244418.97
2019-11-30,267187.0,244577.1
2019-12-31,268417.0,244723.11
2020-01-31,268891.0,244918.12
2020-02-29,269627.0,245119.61
