,Real,Predicted
2017-06-30,244285.0,233011.75
2017-07-31,245673.0,233481.36
2017-08-31,247324.0,233904.14
2017-09-30,248240.0,234287.89
2017-10-31,249118.00000000003,234641.05
2017-11-30,250226.0,234952.86
2017-12-31,252203.0,235251.73
2018-01-31,253599.99999999997,235551.53
2018-02-28,254677.0,235840.55
2018-03-31,256080.00000000003,236103.66
2018-04-30,258086.00000000003,236337.97
2018-05-31,260119.0,236568.8
2018-06-30,262173.0,236791.67
2018-07-31,264373.0,237015.22
2018-08-31,265954.0,237231.62
2018-09-30,266113.0,237432.25
2018-10-31,265777.0,237641.6
2018-11-30,266402.0,237859.52
2018-12-31,267709.0,238077.84
2019-01-31,269725.0,238270.3
2019-02-28,271099.0,238456.42
2019-03-31,271928.0,238648.89
2019-04-30,272148.0,238839.64
2019-05-31,272179.0,239010.77
2019-06-30,272752.0,239158.23
2019-07-31,272884.0,239277.27
2019-08-31,273319.0,239359.92
2019-09-30,275204.0,239417.17
2019-10-31,277422.0,239484.62
2019-11-30,278860.0,239580.9
2019-12-31,279338.0,239687.77
2020-01-31,279455.0,239788.73
2020-02-29,280155.0,239862.78
