,Real,Predicted
2017-04-30,238495.0,241650.94
2017-05-31,239678.0,243384.0
2017-06-30,240738.99999999997,244909.06
2017-07-31,243056.0,246091.95
2017-08-31,245060.0,246715.12
2017-09-30,247289.0,247304.61
2017-10-31,249227.0,247969.55
2017-11-30,250143.0,249028.33
2017-12-31,250886.0,250188.36
2018-01-31,250970.0,251473.2
2018-02-28,252998.0,252558.64
2018-03-31,255137.0,253486.31
2018-04-30,258480.99999999997,254185.58
2018-05-31,261023.0,254724.05
2018-06-30,262552.0,255349.92
2018-07-31,262987.0,256149.56
2018-08-31,262969.0,257291.61
2018-09-30,262725.0,258394.52
2018-10-31,261883.0,259394.31
2018-11-30,260871.99999999997,259995.77
2018-12-31,260804.00000000003,260240.97
2019-01-31,261806.0,260222.98
2019-02-28,262094.00000000003,260086.53
2019-03-31,262186.0,259894.36
2019-04-30,261603.0,259692.8
2019-05-31,260892.00000000003,259615.86
2019-06-30,260676.0,259730.44
2019-07-31,260778.0,259881.61
2019-08-31,261140.0,259853.27
2019-09-30,261586.0,259737.77
2019-10-31,262559.0,259561.89
2019-11-30,263869.0,259469.25
2019-12-31,264457.0,259534.17
2020-01-31,264356.0,259712.69
2020-02-29,264264.0,259972.69
