,Real,Predicted
2017-03-31,153841.00000000003,147546.36
2017-04-30,154429.0,147877.0
2017-05-31,155364.0,148288.67
2017-06-30,155990.0,148940.6
2017-07-31,156524.0,149375.11
2017-08-31,156855.0,149744.39
2017-09-30,157085.0,149972.66
2017-10-31,157437.0,150130.97
2017-11-30,157841.0,150372.78
2017-12-31,158408.0,150649.6
2018-01-31,158927.0,151036.69
2018-02-28,159648.00000000003,151389.6
2018-03-31,160235.0,151877.5
2018-04-30,160882.0,152272.61
2018-05-31,161813.0,152705.88
2018-06-30,162823.0,153325.05
2018-07-31,163679.0,153990.83
2018-08-31,164434.0,154550.14
2018-09-30,165336.0,155039.53
2018-10-31,166423.0,155619.31
2018-11-30,167327.0,156310.7
2018-12-31,168170.0,156879.5
2019-01-31,168976.0,157404.73
2019-02-28,170247.0,157902.17
2019-03-31,171291.0,158677.02
2019-04-30,171802.0,159304.58
2019-05-31,171767.0,159608.78
2019-06-30,171866.0,159588.02
2019-07-31,172367.0,159646.75
2019-08-31,172991.0,159942.86
2019-09-30,173649.0,160309.05
2019-10-31,174131.0,160691.98
2019-11-30,174780.0,160970.4
2019-12-31,175298.0,161342.5
2020-01-31,175883.0,161637.17
2020-02-29,176138.0,161967.5
