,Real,Predicted
2017-03-31,151243.0,128944.23
2017-04-30,152337.0,129187.445
2017-05-31,152768.0,129341.52
2017-06-30,153022.0,129402.06
2017-07-31,153668.0,129437.695
2017-08-31,154593.0,129528.16
2017-09-30,155696.0,129657.25
2017-10-31,156734.0,129810.45
2017-11-30,157845.0,129953.82
2017-12-31,158890.0,130106.35
2018-01-31,159374.0,130248.875
2018-02-28,159328.0,130314.56
2018-03-31,159294.0,130308.32
2018-04-30,160168.0,130303.71
2018-05-31,161248.0,130421.85
2018-06-30,162397.0,130566.81
2018-07-31,163241.0,130719.74
2018-08-31,164155.0,130831.21
2018-09-30,164997.0,130951.06
2018-10-31,165359.0,131060.63
2018-11-30,165993.0,131107.48
2018-12-31,166371.0,131189.2
2019-01-31,167711.0,131237.69
2019-02-28,168681.0,131408.22
2019-03-31,170093.0,131530.3
2019-04-30,170524.0,131705.88
2019-05-31,171240.0,131758.98
2019-06-30,171678.0,131846.64
2019-07-31,172391.0,131899.95
2019-08-31,172988.0,131986.19
2019-09-30,173547.0,132057.89
2019-10-31,174437.0,132124.58
2019-11-30,175060.0,132229.9
2019-12-31,175790.0,132303.0
2020-01-31,175967.0,132387.98
2020-02-29,176519.0,132408.47
