,Real,Predicted
2017-06-30,111607.0,110851.76
2017-07-31,113084.0,112358.03
2017-08-31,114471.99999999999,113967.24
2017-09-30,115600.0,115615.91
2017-10-31,116611.0,117189.88
2017-11-30,117961.0,118655.82
2017-12-31,119210.0,120034.22
2018-01-31,120340.0,121329.16
2018-02-28,121147.00000000001,122498.29
2018-03-31,121733.99999999999,123540.19
2018-04-30,122504.0,124493.086
2018-05-31,123557.00000000001,125426.58
2018-06-30,124744.99999999999,126336.92
2018-07-31,125868.0,127193.46
2018-08-31,126640.99999999999,127938.86
2018-09-30,127599.99999999999,128591.164
2018-10-31,127851.00000000001,129179.02
2018-11-30,128611.00000000001,129710.55
2018-12-31,129429.00000000001,130170.516
2019-01-31,130341.0,130573.19
2019-02-28,131085.0,130932.26
2019-03-31,131893.0,131268.28
2019-04-30,132556.0,131593.73
2019-05-31,132850.0,131898.77
2019-06-30,133012.0,132169.39
2019-07-31,133240.0,132400.73
2019-08-31,133731.0,132597.97
2019-09-30,134084.0,132777.92
2019-10-31,135083.0,132934.33
2019-11-30,135601.0,133097.25
2019-12-31,136203.0,133246.55
2020-01-31,136772.0,133380.62
2020-02-29,137691.0,133496.73
