,Real,Predicted
2017-03-31,328107.0,329509.12
2017-04-30,330372.0,331160.34
2017-05-31,332940.0,332382.97
2017-06-30,334471.0,333722.3
2017-07-31,335752.0,335217.0
2017-08-31,336533.0,336616.47
2017-09-30,338393.00000000006,337493.22
2017-10-31,340565.0,338213.34
2017-11-30,342866.0,338898.97
2017-12-31,344491.0,340051.2
2018-01-31,345395.0,341290.62
2018-02-28,346120.0,342427.47
2018-03-31,347115.0,343182.66
2018-04-30,348030.0,343645.56
2018-05-31,348975.0,344072.22
2018-06-30,350049.0,344581.72
2018-07-31,351077.00000000006,345064.1
2018-08-31,351234.0,345566.4
2018-09-30,350879.0,346077.44
2018-10-31,350701.0,346443.56
2018-11-30,351572.0,346448.34
2018-12-31,352585.0,346327.4
2019-01-31,353855.0,346402.78
2019-02-28,355238.00000000006,346861.94
2019-03-31,355521.0,347397.5
2019-04-30,354771.00000000006,347996.28
2019-05-31,353670.0,348468.44
2019-06-30,353495.0,348445.25
2019-07-31,353542.0,348062.1
2019-08-31,354368.99999999994,347674.9
2019-09-30,355183.0,347643.53
2019-10-31,355805.0,347779.66
2019-11-30,355601.0,348167.88
2019-12-31,355550.0,348504.62
2020-01-31,355691.0,348683.7
2020-02-29,356102.0,348614.4
