,Real,Predicted
2017-06-30,52362.0,48845.83
2017-07-31,53325.0,49074.527
2017-08-31,53886.0,49314.73
2017-09-30,54030.0,49560.645
2017-10-31,54185.0,49797.965
2017-11-30,54683.99999999999,50019.17
2017-12-31,55775.00000000001,50227.81
2018-01-31,56795.0,50452.89
2018-02-28,57610.0,50694.1
2018-03-31,57690.0,50959.4
2018-04-30,57756.0,51237.316
2018-05-31,57902.0,51534.156
2018-06-30,58377.0,51835.316
2018-07-31,58525.99999999999,52123.61
2018-08-31,58138.0,52381.094
2018-09-30,57561.0,52614.902
2018-10-31,56690.00000000001,52828.13
2018-11-30,56516.99999999999,53003.992
2018-12-31,56187.0,53123.508
2019-01-31,56366.0,53164.664
2019-02-28,56611.0,53140.28
2019-03-31,57588.0,53071.62
2019-04-30,58191.0,53004.066
2019-05-31,58689.00000000001,52952.543
2019-06-30,58524.0,52924.7
2019-07-31,58922.99999999999,52910.168
2019-08-31,59930.99999999999,52922.105
2019-09-30,61283.0,52984.117
2019-10-31,62953.0,53109.58
2019-11-30,64099.0,53318.297
2019-12-31,65353.0,53587.38
2020-01-31,66316.0,53920.715
2020-02-29,67465.0,54291.64
