,Real,Predicted
2017-03-31,87363.0,76358.82
2017-04-30,87768.0,76441.875
2017-05-31,88596.0,76518.0
2017-06-30,89254.0,76674.23
2017-07-31,90254.0,76798.875
2017-08-31,91342.0,76989.05
2017-09-30,92189.0,77196.805
2017-10-31,92187.0,77359.01
2017-11-30,92028.0,77358.625
2017-12-31,92947.0,77328.16
2018-01-31,94234.0,77504.45
2018-02-28,95000.0,77751.78
2018-03-31,95051.0,77899.1
2018-04-30,95579.0,77908.914
2018-05-31,96940.0,78010.47
2018-06-30,98258.0,78272.08
2018-07-31,99399.0,78524.92
2018-08-31,100164.0,78743.164
2018-09-30,101517.0,78889.05
2018-10-31,103239.0,79145.98
2018-11-30,105099.0,79470.56
2018-12-31,106666.0,79817.45
2019-01-31,107967.0,80106.23
2019-02-28,109616.0,80343.27
2019-03-31,111135.0,80639.87
2019-04-30,112178.0,80908.97
2019-05-31,112788.0,81091.32
2019-06-30,113641.0,81197.02
2019-07-31,114380.0,81343.625
2019-08-31,115388.99999999999,81469.48
2019-09-30,116293.0,81639.52
2019-10-31,117387.99999999999,81790.1
2019-11-30,118433.0,81970.195
2019-12-31,119022.00000000001,82139.68
2020-01-31,119590.0,82234.164
2020-02-29,120314.99999999999,82324.555
