,Real,Predicted
2017-03-31,228304.0,221150.22
2017-04-30,229368.0,222508.08
2017-05-31,229678.99999999997,223259.12
2017-06-30,229635.0,223477.22
2017-07-31,230043.00000000003,223446.4
2017-08-31,230839.0,223731.62
2017-09-30,231834.0,224284.72
2017-10-31,232902.0,224969.66
2017-11-30,234027.0,225696.67
2017-12-31,235156.0,226453.06
2018-01-31,235332.0,227202.19
2018-02-28,235043.0,227318.05
2018-03-31,234814.0,227127.64
2018-04-30,235848.0,226976.33
2018-05-31,237005.0,227656.3
2018-06-30,238265.0,228406.88
2018-07-31,239163.0,229211.69
2018-08-31,240094.0,229777.19
2018-09-30,240852.0,230356.27
2018-10-31,241032.0,230822.28
2018-11-30,241528.0,230932.23
2018-12-31,241671.0,231233.75
2019-01-31,243133.0,231320.3
2019-02-28,244135.0,232194.92
2019-03-31,245683.0,232783.73
2019-04-30,245905.0,233676.31
2019-05-31,246544.00000000003,233802.62
2019-06-30,246865.0,234163.8
2019-07-31,247512.0,234343.9
2019-08-31,248051.0,234704.23
2019-09-30,248583.0,235001.67
2019-10-31,249442.0,235292.8
2019-11-30,250020.0,235757.75
2019-12-31,250746.99999999997,236067.08
2020-01-31,250791.0,236452.1
2020-02-29,251210.0,236475.25
