,Real,Predicted
2017-03-31,314414.0,305393.97
2017-04-30,315219.0,306577.4
2017-05-31,315136.0,308029.7
2017-06-30,314568.0,309093.66
2017-07-31,314602.0,309410.72
2017-08-31,315359.0,309258.88
2017-09-30,316362.0,309048.22
2017-10-31,317710.0,309270.25
2017-11-30,318872.0,309878.38
2017-12-31,320168.0,310640.47
2018-01-31,320090.0,311503.4
2018-02-28,319607.0,312232.2
2018-03-31,319089.0,312738.97
2018-04-30,320332.0,312597.16
2018-05-31,321616.0,312354.3
2018-06-30,323093.0,312417.72
2018-07-31,324037.0,313220.22
2018-08-31,325067.0,314029.9
2018-09-30,325852.0,314809.22
2018-10-31,325960.0,315369.5
2018-11-30,326388.0,315890.3
2018-12-31,326320.0,316217.5
2019-01-31,327837.0,316321.28
2019-02-28,328708.0,316519.56
2019-03-31,330383.00000000006,316748.94
2019-04-30,330350.0,317479.0
2019-05-31,331003.0,318025.06
2019-06-30,331229.0,318624.94
2019-07-31,331870.0,318707.78
2019-08-31,332293.0,318979.4
2019-09-30,332731.0,319152.0
2019-10-31,333466.0,319434.97
2019-11-30,333994.0,319651.16
2019-12-31,334721.0,319902.38
2020-01-31,334730.0,320226.62
2020-02-29,335211.0,320487.22
