,Real,Predicted Rent
2019-02,1295.0,1195.8959
2019-03,1350.0,1196.839
2019-04,1350.0,1197.639
2019-05,1325.0,1198.4512
2019-06,1381.5,1199.5653
2019-07,1386.5,1201.1013
2019-08,1384.0,1202.6672
2019-09,1387.5,1204.091
2019-10,1350.0,1205.3048
2019-11,1225.0,1206.5851
2019-12,1200.0,1207.9255
