,Real,Predicted
2017-06-30,46154.0,46363.676
2017-07-31,46280.0,46344.51
2017-08-31,46948.0,46318.6
2017-09-30,47360.0,46315.414
2017-10-31,48023.0,46337.34
2017-11-30,47773.0,46378.2
2017-12-31,47956.0,46408.832
2018-01-31,47620.0,46437.004
2018-02-28,47949.0,46452.34
2018-03-31,47860.0,46475.637
2018-04-30,48283.0,46504.223
2018-05-31,48436.0,46560.637
2018-06-30,48372.0,46638.418
2018-07-31,48038.0,46721.883
2018-08-31,47881.0,46790.113
2018-09-30,48053.0,46829.84
2018-10-31,47946.0,46853.188
2018-11-30,47866.0,46856.703
2018-12-31,47494.0,46859.953
2019-01-31,47218.0,46848.066
2019-02-28,46628.0,46828.418
2019-03-31,46331.0,46779.258
2019-04-30,46288.0,46709.266
2019-05-31,46568.0,46614.074
2019-06-30,46867.0,46513.188
2019-07-31,47158.0,46423.04
2019-08-31,47232.0,46357.46
2019-09-30,47154.0,46313.785
2019-10-31,47065.0,46282.363
2019-11-30,47207.0,46265.074
2019-12-31,47455.0,46260.855
2020-01-31,47868.0,46276.64
2020-02-29,48396.0,46313.52
