,Real,Predicted
2017-04-30,64898.0,64553.598
2017-05-31,64957.99999999999,65166.094
2017-06-30,64974.00000000001,65723.734
2017-07-31,65363.0,66083.52
2017-08-31,65729.0,66171.31
2017-09-30,65705.0,66204.63
2017-10-31,65345.99999999999,66227.26
2017-11-30,65044.00000000001,66340.28
2017-12-31,65610.0,66445.29
2018-01-31,66193.0,66568.234
2018-02-28,67002.0,66622.625
2018-03-31,67444.0,66633.94
2018-04-30,68206.0,66721.83
2018-05-31,68832.0,67010.57
2018-06-30,69231.0,67508.445
2018-07-31,69402.0,67995.016
2018-08-31,69656.0,68452.94
2018-09-30,69972.0,68819.71
2018-10-31,70720.0,69171.87
2018-11-30,71104.0,69445.3
2018-12-31,71398.0,69661.84
2019-01-31,71537.0,69864.195
2019-02-28,72160.0,70096.125
2019-03-31,73132.0,70353.04
2019-04-30,73469.0,70638.71
2019-05-31,73586.0,70862.21
2019-06-30,73906.0,71081.1
2019-07-31,74562.0,71314.87
2019-08-31,75147.0,71602.44
2019-09-30,76023.0,71862.76
2019-10-31,76737.0,72039.66
2019-11-30,77658.0,72234.78
2019-12-31,78152.0,72496.34
2020-01-31,78765.0,72795.52
2020-02-29,79073.0,73085.92
