,Real,Predicted
2017-03-31,128160.0,112187.57
2017-04-30,129288.0,113276.055
2017-05-31,130033.99999999999,113725.67
2017-06-30,130855.0,114020.8
2017-07-31,133561.0,114343.45
2017-08-31,136159.0,115390.086
2017-09-30,139568.0,116368.9
2017-10-31,141565.0,117611.69
2017-11-30,142984.0,118316.77
2017-12-31,143335.0,118807.2
2018-01-31,143232.0,118927.14
2018-02-28,142394.0,118892.0
2018-03-31,141781.0,118604.36
2018-04-30,142559.0,118391.99
2018-05-31,144413.0,118661.24
2018-06-30,145306.0,119292.09
2018-07-31,145488.0,119590.51
2018-08-31,145178.0,119650.88
2018-09-30,144918.0,119547.945
2018-10-31,145262.0,119461.28
2018-11-30,144737.0,119575.89
2018-12-31,146069.0,119400.78
2019-01-31,146959.0,119842.65
2019-02-28,148607.0,120133.46
2019-03-31,149928.0,120662.6
2019-04-30,151379.00000000003,121077.95
2019-05-31,152967.99999999997,121525.23
2019-06-30,154187.00000000003,122004.29
2019-07-31,154849.00000000003,122364.25
2019-08-31,155728.0,122557.0
2019-09-30,156000.0,122809.99
2019-10-31,156279.0,122887.59
2019-11-30,157410.0,122966.87
2019-12-31,157288.99999999997,123284.77
2020-01-31,157342.99999999997,123251.02
2020-02-29,156719.99999999997,123266.09
