,Real,Predicted
2017-06-30,267225.0,264953.53
2017-07-31,267601.0,265229.44
2017-08-31,267833.0,265513.38
2017-09-30,268643.0,265812.88
2017-10-31,269411.0,266146.9
2017-11-30,270957.0,266490.3
2017-12-31,272068.0,266872.0
2018-01-31,273568.0,267257.34
2018-02-28,274989.0,267635.5
2018-03-31,276667.0,268002.7
2018-04-30,278610.0,268354.75
2018-05-31,280872.0,268714.66
2018-06-30,283077.0,269118.72
2018-07-31,285134.0,269573.5
2018-08-31,287015.0,270085.1
2018-09-30,288260.0,270663.44
2018-10-31,289521.0,271269.2
2018-11-30,290864.0,271902.25
2018-12-31,293037.0,272515.97
2019-01-31,294752.0,273141.25
2019-02-28,296115.0,273757.47
2019-03-31,296874.0,274368.34
2019-04-30,298298.0,274956.6
2019-05-31,299836.0,275512.6
2019-06-30,301561.0,276022.34
2019-07-31,302792.0,276490.5
2019-08-31,304133.0,276920.28
2019-09-30,305553.0,277318.34
2019-10-31,306685.0,277714.0
2019-11-30,307172.0,278106.25
2019-12-31,306885.0,278487.84
2020-01-31,306488.0,278814.06
2020-02-29,306173.0,279096.53
