,Real,Predicted
2017-03-31,395680.00000000006,365038.62
2017-04-30,397533.0,366141.2
2017-05-31,399756.0,367201.12
2017-06-30,401945.0,368464.1
2017-07-31,403763.0,369698.12
2017-08-31,404830.0,370715.44
2017-09-30,405185.0,371309.28
2017-10-31,406882.0,371506.28
2017-11-30,409085.0,372444.25
2017-12-31,411761.0,373652.28
2018-01-31,414161.0,375104.6
2018-02-28,417425.99999999994,376392.66
2018-03-31,421368.00000000006,378122.38
2018-04-30,424825.99999999994,380175.06
2018-05-31,427062.00000000006,381942.8
2018-06-30,428692.0,383069.12
2018-07-31,430600.99999999994,383881.84
2018-08-31,432795.0,384824.56
2018-09-30,436401.99999999994,385895.9
2018-10-31,436921.0,387628.8
2018-11-30,438382.99999999994,387875.22
2018-12-31,438352.0,388565.44
2019-01-31,441034.00000000006,388550.88
2019-02-28,442517.0,389801.97
2019-03-31,443875.0,390485.28
2019-04-30,444559.0,391105.66
2019-05-31,445069.99999999994,391416.25
2019-06-30,445645.0,391647.4
2019-07-31,446808.0,391906.7
2019-08-31,447707.0,392428.3
2019-09-30,448033.0,392828.97
2019-10-31,449841.99999999994,392973.66
2019-11-30,450618.0,393771.53
2019-12-31,451915.00000000006,394111.03
2020-01-31,451293.0,394674.75
2020-02-29,451239.0,394405.03
