,Real,Predicted
2017-03-31,168218.0,128969.555
2017-04-30,169053.0,129054.44
2017-05-31,170885.0,129141.625
2017-06-30,172300.0,129333.69
2017-07-31,173234.0,129482.71
2017-08-31,173998.0,129581.39
2017-09-30,174372.0,129662.305
2017-10-31,175442.0,129701.96
2017-11-30,176984.0,129815.63
2017-12-31,179041.0,129979.95
2018-01-31,181218.0,130200.016
2018-02-28,183427.0,130433.93
2018-03-31,185764.0,130672.23
2018-04-30,187818.0,130925.25
2018-05-31,189741.0,131148.31
2018-06-30,191990.0,131357.66
2018-07-31,194352.0,131603.0
2018-08-31,196678.0,131861.16
2018-09-30,199330.0,132115.77
2018-10-31,200535.0,132406.34
2018-11-30,202466.0,132538.42
2018-12-31,203671.0,132750.14
2019-01-31,206029.0,132882.23
2019-02-28,207499.0,133140.64
2019-03-31,208774.0,133301.62
2019-04-30,209785.0,133441.2
2019-05-31,210491.0,133551.77
2019-06-30,210981.0,133628.97
2019-07-31,211697.0,133682.52
2019-08-31,212260.0,133760.73
2019-09-30,212838.0,133822.2
2019-10-31,214098.0,133885.28
2019-11-30,214480.0,134022.67
2019-12-31,214960.0,134064.3
2020-01-31,214439.0,134116.58
2020-02-29,214783.0,134059.83
