,Real,Predicted
2017-03-31,229995.99999999997,226404.53
2017-04-30,229748.99999999997,226414.77
2017-05-31,229852.99999999997,226234.03
2017-06-30,229668.0,226310.19
2017-07-31,229645.0,226174.66
2017-08-31,229400.0,226157.78
2017-09-30,229056.0,225977.78
2017-10-31,229204.0,225724.17
2017-11-30,229723.0,225833.4
2017-12-31,230631.0,226214.98
2018-01-31,231490.0,226876.86
2018-02-28,232507.00000000003,227496.03
2018-03-31,233567.0,228219.81
2018-04-30,234632.0,228963.03
2018-05-31,235515.0,229697.77
2018-06-30,236692.00000000003,230297.56
2018-07-31,237843.0,231083.47
2018-08-31,238991.99999999997,231836.62
2018-09-30,239437.0,232573.08
2018-10-31,239757.0,232854.08
2018-11-30,240380.99999999997,233054.73
2018-12-31,241356.0,233442.44
2019-01-31,241717.99999999997,234038.95
2019-02-28,242044.99999999997,234257.5
2019-03-31,242634.0,234453.56
2019-04-30,243625.99999999997,234803.52
2019-05-31,244209.0,235383.52
2019-06-30,244255.00000000003,235718.88
2019-07-31,244479.99999999997,235745.16
2019-08-31,244987.00000000003,235873.38
2019-09-30,245967.0,236160.11
2019-10-31,246903.00000000003,236705.67
2019-11-30,247455.0,237216.12
2019-12-31,247581.00000000003,237512.38
2020-01-31,248035.00000000003,237579.48
2020-02-29,248427.00000000003,237819.8
