,Real,Predicted
2017-04-30,130821.0,126298.336
2017-05-31,131921.0,126851.97
2017-06-30,132694.0,127443.125
2017-07-31,133341.0,127949.99
2017-08-31,133881.0,128380.48
2017-09-30,134177.0,128891.33
2017-10-31,134628.0,129422.04
2017-11-30,135063.0,129918.32
2017-12-31,135905.0,130295.03
2018-01-31,136804.0,130614.336
2018-02-28,138116.0,130906.07
2018-03-31,139193.0,131210.72
2018-04-30,140318.0,131599.28
2018-05-31,141482.0,132063.94
2018-06-30,142804.0,132626.08
2018-07-31,143914.0,133220.95
2018-08-31,144903.0,133842.1
2018-09-30,145884.0,134413.34
2018-10-31,146917.0,134975.16
2018-11-30,147761.0,135517.83
2018-12-31,148519.0,136028.73
2019-01-31,149218.0,136473.52
2019-02-28,150340.0,136878.48
2019-03-31,151387.0,137261.11
2019-04-30,151906.0,137620.83
2019-05-31,152016.0,137943.78
2019-06-30,152161.0,138250.86
2019-07-31,152755.0,138548.84
2019-08-31,153490.0,138840.08
2019-09-30,154477.0,139052.2
2019-10-31,155339.0,139182.97
2019-11-30,156365.0,139302.88
2019-12-31,157161.0,139482.64
2020-01-31,158018.0,139735.92
2020-02-29,158518.0,140015.66
