,Real,Predicted
2017-04-30,204834.0,200245.89
2017-05-31,205851.0,201095.52
2017-06-30,206540.00000000003,201938.86
2017-07-31,207460.0,202735.72
2017-08-31,208498.99999999997,203439.98
2017-09-30,209697.99999999997,204058.17
2017-10-31,210657.0,204564.47
2017-11-30,211286.0,205037.67
2017-12-31,212062.0,205474.89
2018-01-31,213152.0,205953.81
2018-02-28,213959.0,206433.3
2018-03-31,214880.0,206884.31
2018-04-30,215650.0,207261.95
2018-05-31,216825.0,207603.73
2018-06-30,217796.0,207982.97
2018-07-31,218606.0,208381.23
2018-08-31,218779.99999999997,208736.52
2018-09-30,218670.99999999997,209095.28
2018-10-31,218990.0,209430.25
2018-11-30,219685.0,209763.14
2018-12-31,220595.99999999997,210005.6
2019-01-31,221010.0,210165.77
2019-02-28,221753.0,210243.44
2019-03-31,222517.0,210343.84
2019-04-30,223505.0,210541.55
2019-05-31,224279.0,210793.58
2019-06-30,225031.0,211046.64
2019-07-31,225755.00000000003,211261.33
2019-08-31,226842.99999999997,211522.77
2019-09-30,228011.0,211791.23
2019-10-31,228849.0,212069.31
2019-11-30,229424.00000000003,212320.5
2019-12-31,229646.0,212574.58
2020-01-31,229987.00000000003,212836.94
2020-02-29,230140.0,213116.69
