,Real,Predicted
2017-03-31,238635.0,224556.94
2017-04-30,239721.0,224827.8
2017-05-31,241375.0,225525.1
2017-06-30,242778.0,226578.36
2017-07-31,243328.00000000003,227463.2
2017-08-31,243692.99999999997,227807.88
2017-09-30,244156.99999999997,228035.9
2017-10-31,245233.99999999997,228325.0
2017-11-30,246085.0,228992.45
2017-12-31,247051.0,229516.3
2018-01-31,247890.00000000003,230107.06
2018-02-28,248814.0,230616.78
2018-03-31,249674.99999999997,231174.48
2018-04-30,250269.99999999997,231690.64
2018-05-31,250556.00000000003,232045.33
2018-06-30,251009.0,232215.2
2018-07-31,252455.0,232483.56
2018-08-31,254088.0,233333.61
2018-09-30,255842.99999999997,234281.66
2018-10-31,256302.0,235286.16
2018-11-30,257525.0,235546.4
2018-12-31,257700.99999999997,236234.78
2019-01-31,259042.0,236333.25
2019-02-28,260318.00000000003,237078.4
2019-03-31,262587.0,237779.14
2019-04-30,263312.0,239005.2
2019-05-31,263883.0,239391.53
2019-06-30,264106.0,239693.94
2019-07-31,264684.0,239811.6
2019-08-31,265207.0,240115.4
2019-09-30,265589.0,240388.86
2019-10-31,266687.0,240587.72
2019-11-30,267187.0,241155.27
2019-12-31,268417.0,241411.72
2020-01-31,268891.0,242037.22
2020-02-29,269627.0,242276.25
