,Real,Predicted
2017-03-31,153691.0,149431.08
2017-04-30,152546.0,149832.25
2017-05-31,151354.0,149917.27
2017-06-30,151416.0,149209.78
2017-07-31,152145.0,148409.23
2017-08-31,152700.0,147898.19
2017-09-30,153312.0,148132.3
2017-10-31,153467.0,148644.42
2017-11-30,153755.0,149048.72
2017-12-31,154714.0,149382.92
2018-01-31,155516.0,149572.7
2018-02-28,156263.0,149949.12
2018-03-31,157013.0,150576.2
2018-04-30,157959.0,151106.28
2018-05-31,158696.0,151608.28
2018-06-30,158433.0,152121.25
2018-07-31,158437.0,152613.75
2018-08-31,158201.0,152856.64
2018-09-30,158811.0,152744.48
2018-10-31,158997.0,152733.36
2018-11-30,159837.0,152753.38
2018-12-31,160127.0,153056.83
2019-01-31,160524.0,153277.4
2019-02-28,160885.0,153653.61
2019-03-31,161848.0,153836.52
2019-04-30,163242.0,154073.17
2019-05-31,164925.0,154397.23
2019-06-30,167262.0,154986.17
2019-07-31,168750.0,155741.98
2019-08-31,170607.0,156589.19
2019-09-30,171779.0,157474.81
2019-10-31,173569.0,158092.16
2019-11-30,174798.0,158713.72
2019-12-31,176226.0,159177.69
2020-01-31,177693.0,159714.88
2020-02-29,179245.0,160116.78
