,Real,Predicted
2017-03-31,128160.0,120227.07
2017-04-30,129288.0,122171.05
2017-05-31,130033.99999999999,124296.664
2017-06-30,130855.0,125979.555
2017-07-31,133561.0,126739.94
2017-08-31,136159.0,127404.8
2017-09-30,139568.0,128433.82
2017-10-31,141565.0,130226.914
2017-11-30,142984.0,131900.83
2017-12-31,143335.0,133514.08
2018-01-31,143232.0,134415.61
2018-02-28,142394.0,134938.47
2018-03-31,141781.0,135020.6
2018-04-30,142559.0,134865.44
2018-05-31,144413.0,134524.67
2018-06-30,145306.0,134465.06
2018-07-31,145488.0,134983.25
2018-08-31,145178.0,135699.22
2018-09-30,144918.0,135995.75
2018-10-31,145262.0,136011.5
2018-11-30,144737.0,135892.38
2018-12-31,146069.0,135836.72
2019-01-31,146959.0,135917.58
2019-02-28,148607.0,135924.73
2019-03-31,149928.0,136474.08
2019-04-30,151379.00000000003,136944.28
2019-05-31,152967.99999999997,137584.23
2019-06-30,154187.00000000003,138120.88
2019-07-31,154849.00000000003,138675.78
2019-08-31,155728.0,139202.22
2019-09-30,156000.0,139575.78
2019-10-31,156279.0,139811.89
2019-11-30,157410.0,140048.58
2019-12-31,157288.99999999997,140151.2
2020-01-31,157342.99999999997,140299.84
2020-02-29,156719.99999999997,140553.44
