,Real,Predicted
2017-03-31,314414.0,299127.62
2017-04-30,315219.0,300111.38
2017-05-31,315136.0,300509.56
2017-06-30,314568.0,300468.62
2017-07-31,314602.0,300187.75
2017-08-31,315359.0,300204.6
2017-09-30,316362.0,300578.56
2017-10-31,317710.0,301070.75
2017-11-30,318872.0,301726.1
2017-12-31,320168.0,302285.16
2018-01-31,320090.0,302902.12
2018-02-28,319607.0,302865.2
2018-03-31,319089.0,302635.94
2018-04-30,320332.0,302388.94
2018-05-31,321616.0,302979.72
2018-06-30,323093.0,303583.1
2018-07-31,324037.0,304268.34
2018-08-31,325067.0,304701.28
2018-09-30,325852.0,305169.1
2018-10-31,325960.0,305522.44
2018-11-30,326388.0,305570.8
2018-12-31,326320.0,305762.1
2019-01-31,327837.0,305731.75
2019-02-28,328708.0,306403.34
2019-03-31,330383.00000000006,306784.2
2019-04-30,330350.0,307506.62
2019-05-31,331003.0,307492.53
2019-06-30,331229.0,307770.75
2019-07-31,331870.0,307866.56
2019-08-31,332293.0,308137.03
2019-09-30,332731.0,308314.47
2019-10-31,333466.0,308497.3
2019-11-30,333994.0,308802.12
2019-12-31,334721.0,309019.53
2020-01-31,334730.0,309316.75
2020-02-29,335211.0,309320.4
