,Real,Predicted
2017-04-30,132165.0,128731.04
2017-05-31,132957.0,128956.71
2017-06-30,133499.0,129253.42
2017-07-31,133957.0,129626.414
2017-08-31,134356.0,130036.07
2017-09-30,134385.0,130474.34
2017-10-31,134362.0,130865.57
2017-11-30,134310.0,131188.17
2017-12-31,133671.0,131411.84
2018-01-31,132734.0,131547.14
2018-02-28,132141.0,131566.61
2018-03-31,131571.0,131443.28
2018-04-30,131082.0,131218.56
2018-05-31,130249.0,130886.86
2018-06-30,129572.0,130451.38
2018-07-31,129327.00000000001,130032.59
2018-08-31,129290.0,129694.44
2018-09-30,129693.0,129392.81
2018-10-31,130909.0,129144.75
2018-11-30,132458.0,128971.92
2018-12-31,134067.0,128958.49
2019-01-31,134920.0,129134.79
2019-02-28,135151.0,129501.24
2019-03-31,135315.0,130070.71
2019-04-30,135799.0,130781.836
2019-05-31,136764.0,131452.16
2019-06-30,137924.0,131961.34
2019-07-31,138605.0,132269.92
2019-08-31,139082.0,132519.3
2019-09-30,139276.0,132833.5
2019-10-31,138797.0,133223.72
2019-11-30,138137.0,133615.31
2019-12-31,137682.0,133901.89
2020-01-31,137900.0,134025.92
2020-02-29,138394.0,134036.6
