,Real,Predicted
2017-06-30,170769.0,167588.34
2017-07-31,171894.0,168500.94
2017-08-31,172524.0,169312.5
2017-09-30,172628.0,170010.9
2017-10-31,173621.0,170614.72
2017-11-30,175099.0,171136.05
2017-12-31,177010.0,171593.72
2018-01-31,178893.0,171982.39
2018-02-28,180936.0,172325.39
2018-03-31,183082.0,172685.92
2018-04-30,184754.0,173063.81
2018-05-31,186231.0,173457.36
2018-06-30,187894.0,173825.95
2018-07-31,190014.0,174178.69
2018-08-31,192275.0,174536.42
2018-09-30,194771.0,174915.11
2018-10-31,195563.0,175327.6
2018-11-30,196620.0,175743.08
2018-12-31,197067.0,176143.33
2019-01-31,198897.0,176514.58
2019-02-28,200305.0,176856.64
2019-03-31,201504.0,177167.62
2019-04-30,202391.0,177447.64
2019-05-31,202898.0,177708.66
2019-06-30,203315.0,177954.36
2019-07-31,203637.0,178179.33
2019-08-31,203876.0,178373.69
2019-09-30,204191.0,178534.89
2019-10-31,205284.0,178659.58
2019-11-30,205875.0,178779.44
2019-12-31,206481.0,178890.17
2020-01-31,205965.0,179001.89
2020-02-29,205906.0,179090.25
