,Real,Predicted
2017-06-30,218425.0,225374.55
2017-07-31,220110.0,227017.33
2017-08-31,220922.0,228528.7
2017-09-30,222374.0,229772.12
2017-10-31,223485.0,230846.6
2017-11-30,226285.0,231838.03
2017-12-31,229404.0,232830.14
2018-01-31,231932.0,233764.19
2018-02-28,233583.0,234700.03
2018-03-31,233755.0,235644.22
2018-04-30,234408.0,236580.45
2018-05-31,236186.0,237586.34
2018-06-30,237959.00000000003,238722.48
2018-07-31,239021.0,239973.78
2018-08-31,238302.00000000003,241175.9
2018-09-30,237906.00000000003,242406.73
2018-10-31,238002.0,243581.5
2018-11-30,239041.00000000003,244716.94
2018-12-31,239212.0,245639.89
2019-01-31,240173.0,246318.4
2019-02-28,240304.99999999997,246813.84
2019-03-31,241551.0,247206.67
2019-04-30,242511.0,247631.77
2019-05-31,243820.00000000003,248041.61
2019-06-30,244882.0,248337.84
2019-07-31,245550.0,248524.5
2019-08-31,247770.0,248669.98
2019-09-30,249520.0,248940.16
2019-10-31,251164.0,249316.02
2019-11-30,251328.00000000003,249761.44
2019-12-31,251835.0,250197.3
2020-01-31,252042.99999999997,250695.38
2020-02-29,253308.0,251189.7
