,Real,Predicted
2017-03-31,65170.0,64120.605
2017-04-30,64898.0,64856.477
2017-05-31,64957.99999999999,65041.89
2017-06-30,64974.00000000001,65044.887
2017-07-31,65363.0,64917.547
2017-08-31,65729.0,64992.73
2017-09-30,65705.0,65147.01
2017-10-31,65345.99999999999,65453.285
2017-11-30,65044.00000000001,65604.89
2017-12-31,65610.0,65463.78
2018-01-31,66193.0,65243.81
2018-02-28,67002.0,65297.68
2018-03-31,67444.0,65829.26
2018-04-30,68206.0,66381.15
2018-05-31,68832.0,66961.25
2018-06-30,69231.0,67412.945
2018-07-31,69402.0,67950.766
2018-08-31,69656.0,68341.336
2018-09-30,69972.0,68576.82
2018-10-31,70720.0,68730.37
2018-11-30,71104.0,68960.25
2018-12-31,71398.0,69277.336
2019-01-31,71537.0,69686.48
2019-02-28,72160.0,69909.516
2019-03-31,73132.0,70091.45
2019-04-30,73469.0,70318.55
2019-05-31,73586.0,70751.805
2019-06-30,73906.0,71177.164
2019-07-31,74562.0,71334.74
2019-08-31,75147.0,71461.04
2019-09-30,76023.0,71705.61
2019-10-31,76737.0,72058.61
2019-11-30,77658.0,72409.63
2019-12-31,78152.0,72822.95
2020-01-31,78765.0,73179.12
2020-02-29,79073.0,73531.586
