,Real,Predicted
2017-03-31,238639.0,238055.58
2017-04-30,238495.0,239626.84
2017-05-31,239678.0,240227.94
2017-06-30,240738.99999999997,240603.14
2017-07-31,243056.0,240750.7
2017-08-31,245060.0,241435.03
2017-09-30,247289.0,242219.44
2017-10-31,249227.0,243402.16
2017-11-30,250143.0,244441.1
2017-12-31,250886.0,245458.69
2018-01-31,250970.0,246223.42
2018-02-28,252998.0,246605.66
2018-03-31,255137.0,246887.94
2018-04-30,258480.99999999997,247160.61
2018-05-31,261023.0,248055.19
2018-06-30,262552.0,249041.6
2018-07-31,262987.0,250232.22
2018-08-31,262969.0,251051.75
2018-09-30,262725.0,251488.67
2018-10-31,261883.0,251597.89
2018-11-30,260871.99999999997,251565.48
2018-12-31,260804.00000000003,251425.73
2019-01-31,261806.0,251123.17
2019-02-28,262094.00000000003,250858.53
2019-03-31,262186.0,250924.0
2019-04-30,261603.0,251214.77
2019-05-31,260892.00000000003,251291.58
2019-06-30,260676.0,251262.28
2019-07-31,260778.0,251048.72
2019-08-31,261140.0,250841.8
2019-09-30,261586.0,250795.95
2019-10-31,262559.0,250857.83
2019-11-30,263869.0,251001.64
2019-12-31,264457.0,251211.44
2020-01-31,264356.0,251573.64
2020-02-29,264264.0,251953.78
