,Real,Predicted
2017-06-30,199340.0,195260.8
2017-07-31,200560.0,196761.53
2017-08-31,201733.0,198244.67
2017-09-30,201574.0,199667.3
2017-10-31,202433.0,201036.48
2017-11-30,203417.0,202355.31
2017-12-31,205586.0,203614.69
2018-01-31,207520.0,204809.08
2018-02-28,209532.0,205967.12
2018-03-31,211786.0,207083.75
2018-04-30,213850.0,208147.47
2018-05-31,215895.0,209151.4
2018-06-30,218057.0,210129.98
2018-07-31,220315.0,211088.8
2018-08-31,222165.0,212084.19
2018-09-30,224787.0,213118.7
2018-10-31,226044.0,214314.95
2018-11-30,227990.0,215571.36
2018-12-31,228952.99999999997,216874.2
2019-01-31,231078.99999999997,218112.42
2019-02-28,232503.00000000003,219309.69
2019-03-31,233784.0,220455.78
2019-04-30,234700.0,221529.53
2019-05-31,235316.00000000003,222540.22
2019-06-30,235771.99999999997,223482.9
2019-07-31,236465.00000000003,224342.83
2019-08-31,237304.0,225110.73
2019-09-30,238233.0,225814.2
2019-10-31,239604.99999999997,226401.14
2019-11-30,240252.0,226967.06
2019-12-31,240856.99999999997,227464.33
2020-01-31,240607.00000000003,227954.72
2020-02-29,240755.0,228354.28
