,Real,Predicted
2017-04-30,129288.0,127145.63
2017-05-31,130033.99999999999,129228.76
2017-06-30,130855.0,131417.22
2017-07-31,133561.0,133702.39
2017-08-31,136159.0,135887.17
2017-09-30,139568.0,137667.28
2017-10-31,141565.0,139001.75
2017-11-30,142984.0,140541.33
2017-12-31,143335.0,142500.5
2018-01-31,143232.0,144870.34
2018-02-28,142394.0,146934.31
2018-03-31,141781.0,148615.75
2018-04-30,142559.0,149498.4
2018-05-31,144413.0,149880.31
2018-06-30,145306.0,149844.14
2018-07-31,145488.0,149693.72
2018-08-31,145178.0,149619.23
2018-09-30,144918.0,149944.7
2018-10-31,145262.0,150668.77
2018-11-30,144737.0,151352.67
2018-12-31,146069.0,151576.64
2019-01-31,146959.0,151551.69
2019-02-28,148607.0,151478.36
2019-03-31,149928.0,151553.38
2019-04-30,151379.00000000003,151844.47
2019-05-31,152967.99999999997,152249.2
2019-06-30,154187.00000000003,153110.22
2019-07-31,154849.00000000003,153937.81
2019-08-31,155728.0,154867.16
2019-09-30,156000.0,155687.03
2019-10-31,156279.0,156463.72
2019-11-30,157410.0,157130.89
2019-12-31,157288.99999999997,157610.34
2020-01-31,157342.99999999997,157947.53
2020-02-29,156719.99999999997,158250.2
