,Real,Predicted
2017-04-30,87768.0,88202.34
2017-05-31,88596.0,88540.016
2017-06-30,89254.0,88968.07
2017-07-31,90254.0,89374.984
2017-08-31,91342.0,89705.85
2017-09-30,92189.0,90140.2
2017-10-31,92187.0,90637.56
2017-11-30,92028.0,91205.82
2017-12-31,92947.0,91726.484
2018-01-31,94234.0,92234.695
2018-02-28,95000.0,92646.766
2018-03-31,95051.0,92930.18
2018-04-30,95579.0,93126.61
2018-05-31,96940.0,93436.52
2018-06-30,98258.0,93924.43
2018-07-31,99399.0,94373.83
2018-08-31,100164.0,94706.16
2018-09-30,101517.0,95028.16
2018-10-31,103239.0,95505.266
2018-11-30,105099.0,96072.65
2018-12-31,106666.0,96589.74
2019-01-31,107967.0,97067.92
2019-02-28,109616.0,97545.11
2019-03-31,111135.0,98098.5
2019-04-30,112178.0,98649.83
2019-05-31,112788.0,99145.0
2019-06-30,113641.0,99557.39
2019-07-31,114380.0,99919.64
2019-08-31,115388.99999999999,100260.23
2019-09-30,116293.0,100530.125
2019-10-31,117387.99999999999,100728.06
2019-11-30,118433.0,100896.3
2019-12-31,119022.00000000001,101082.27
2020-01-31,119590.0,101263.76
2020-02-29,120314.99999999999,101455.234
