,Real,Predicted
2017-03-31,193722.0,173034.25
2017-04-30,195779.0,173780.88
2017-05-31,197555.0,174596.11
2017-06-30,199340.0,175293.4
2017-07-31,200560.0,175987.48
2017-08-31,201733.0,176457.7
2017-09-30,201574.0,176906.44
2017-10-31,202433.0,176845.81
2017-11-30,203417.0,177172.6
2017-12-31,205586.0,177544.61
2018-01-31,207520.0,178355.55
2018-02-28,209532.0,179067.6
2018-03-31,211786.0,179796.88
2018-04-30,213850.0,180599.4
2018-05-31,215895.0,181320.48
2018-06-30,218057.0,182021.56
2018-07-31,220315.0,182748.0
2018-08-31,222165.0,183490.3
2018-09-30,224787.0,184085.84
2018-10-31,226044.0,184910.31
2018-11-30,227990.0,185297.39
2018-12-31,228952.99999999997,185886.2
2019-01-31,231078.99999999997,186172.89
2019-02-28,232503.00000000003,186794.84
2019-03-31,233784.0,187203.06
2019-04-30,234700.0,187564.53
2019-05-31,235316.00000000003,187819.72
2019-06-30,235771.99999999997,187989.78
2019-07-31,236465.00000000003,188114.88
2019-08-31,237304.0,188303.7
2019-09-30,238233.0,188530.23
2019-10-31,239604.99999999997,188778.42
2019-11-30,240252.0,189139.9
2019-12-31,240856.99999999997,189308.3
2020-01-31,240607.00000000003,189464.56
2020-02-29,240755.0,189400.14
